"Close","MA(Open)","MA(High)","MA(Low)","MA(Close)","MA(Volume)","Close(-6)","Close(-7)","Close(-8)","Close(-9)","Close(-10)","Volume(-1)","Volume(-2)","Volume(-3)","Volume(-4)","Volume(-5)","Volume(-6)","Volume(-7)","Volume(-8)","Volume(-9)","Volume(-10)","Low(-1)","Low(-2)","Low(-3)","Low(-4)","Low(-5)","Low(-6)","Low(-7)","Low(-8)","Low(-9)","Low(-10)","MA(Open) (#1)","MA(High) (#1)","MA(Low) (#1)","MA(Close) (#1)","MA(Volume) (#1)","MA(Open) (#2)","MA(High) (#2)","MA(Low) (#2)","MA(Close) (#2)","MA(Volume) (#2)","MA15>MA50","MA50>MA200","return_diff_last_day","previsto","erro"
65966.0,67239.79999999997,67636.86666666673,66765.66666666669,67256.73333333325,1692693.3333333363,68272.0,67997.0,68517.0,67515.0,66954.0,1732800.0,1625400.0,1254800.0,1513200.0,1611600.0,1875200.0,1899999.9999999998,1766600.0,2088399.9999999998,2160200.0,65690.0,66946.0,67749.0,67686.0,68002.0,67577.0,67942.0,67524.0,66218.0,66596.0,66330.50499999996,66958.3350000001,65663.47500000005,66324.89999999986,1717188.0,65311.495211751026,65842.51609727752,64757.76683457225,65338.04454265091,1740383.4311991993,1.0,0.0,176.0,66616.92020747362,650.920207473624
67638.0,67327.86666666664,67755.1333333334,66866.86666666668,67386.06666666658,1761653.3333333363,67223.0,67862.0,68095.0,68412.0,68272.0,1747000.0,1394800.0,1841199.9999999998,1546600.0,1732800.0,1625400.0,1254800.0,1513200.0,1611600.0,1875200.0,66702.0,66187.0,65921.0,65257.0,65690.0,66946.0,67749.0,67686.0,68002.0,67577.0,66342.21999999994,66963.3200000001,65693.86000000006,66355.92499999987,1718394.0,65510.03487763298,66048.94894536046,65011.38389616346,65594.4424269905,1756202.1840534492,1.0,0.0,54.0,67429.17351179567,-208.8264882043295
65156.0,67152.46666666665,67446.80000000008,66591.93333333335,66967.33333333326,1655200.000000003,66702.0,66264.0,65966.0,65790.0,67223.0,1379600.0,1414600.0,1919999.9999999998,2367000.0,1747000.0,1394800.0,1841199.9999999998,1546600.0,1732800.0,1625400.0,65982.0,66337.0,66824.0,67006.0,66702.0,66187.0,65921.0,65257.0,65690.0,66946.0,66410.63499999995,67009.5550000001,65774.76500000006,66418.78499999989,1715655.0,65695.28173820903,66175.73429513225,65159.04955137137,65675.99576502712,1729382.6724783948,1.0,0.0,-825.9999999999995,66290.49078153356,1134.490781533561
67073.0,65885.93333333332,66431.86666666674,65377.06666666668,65972.6666666666,1839040.0000000033,65156.0,65982.0,66677.0,66887.0,67638.0,3284800.0,1286400.0,1764000.0,1773400.0,1753000.0,1604200.0,1379600.0,1414600.0,1919999.9999999998,2367000.0,64202.00000000001,64255.0,63848.00000000001,63804.0,64164.0,65013.0,65982.0,66337.0,66824.0,67006.0,66449.24499999997,67040.01000000008,65821.65500000006,66454.46499999988,1724386.0,65505.584468216766,66068.7146711664,64967.237466941864,65567.90613007412,1805957.7331142782,1.0,0.0,1928.0,66641.43477720142,-431.5652227985847
66807.0,65912.4,66408.33333333339,65399.866666666676,65908.06666666661,1717106.66666667,67073.0,65145.0,64261.0,65585.0,63867.0,1438800.0,1716000.0,651400.0,2019199.9999999998,1601200.0,2509000.0,3284800.0,1286400.0,1764000.0,1773400.0,66353.0,66101.0,66380.0,66541.0,66405.0,65154.0,64202.00000000001,64255.0,63848.00000000001,63804.0,66474.15499999996,67048.36000000007,65853.65000000004,66472.11999999988,1715699.9999999998,65762.92153567815,66273.70058859115,65266.88081062583,65804.6182263618,1739656.9512128334,1.0,0.0,183.0,67060.28343819066,253.28343819065776
68031.0,65906.73333333332,66491.66666666672,65431.20000000001,65998.33333333327,1765760.0000000033,66808.0,67073.0,65145.0,64261.0,65585.0,1561000.0,1438800.0,1716000.0,651400.0,2019199.9999999998,1601200.0,2509000.0,3284800.0,1286400.0,1764000.0,66459.0,66353.0,66101.0,66380.0,66541.0,66405.0,65154.0,64202.00000000001,64255.0,63848.00000000001,66471.03999999995,67048.77000000008,65855.21500000005,66479.69499999989,1718462.0,65803.86578918097,66346.96723217581,65327.27764158166,65891.92731552408,1755529.2276358595,1.0,0.0,1224.0,67613.23874273452,-417.76125726547616
70541.0,68845.79999999999,69398.40000000005,68446.26666666669,69007.73333333328,2346080.0000000037,69228.0,68816.0,68196.0,68794.0,68325.0,2713000.0,1876799.9999999998,2452600.0,2466200.0,3067200.0,1851800.0,2138600.0,3441000.0,3305200.0,2495200.0,70390.0,70089.0,69228.0,68924.0,68958.0,68455.0,68011.0,68021.0,67892.0,67346.0,66559.83999999995,67124.2250000001,65944.24000000005,66566.4449999999,1796247.9999999998,67343.58244203805,67877.48948730325,66904.2688782137,67469.10342686927,2068565.6055417766,1.0,1.0,-742.0,69629.87219709059,-911.1278029094101
71675.0,69591.26666666665,70218.46666666672,69228.6,69853.53333333328,2497693.3333333367,70385.0,70229.0,69430.0,69228.0,69228.0,1169000.0,2136000.0,2587200.0,2780600.0,2713000.0,1876799.9999999998,2452600.0,2466200.0,3067200.0,1851800.0,70810.0,69698.0,69314.0,70343.0,70390.0,70089.0,69228.0,68924.0,68958.0,68455.0,66599.25999999995,67172.4050000001,65996.09000000005,66624.2099999999,1813589.9999999998,67820.26813947485,68367.1264933437,67395.03018186678,67971.121707148,2091090.1185334832,1.0,1.0,729.0,70094.83663979353,-1580.1633602064685
71830.0,70080.79999999997,70615.20000000004,69720.40000000001,70280.39999999994,2420880.0000000033,70541.0,71283.0,70385.0,70229.0,69430.0,2633000.0,2985000.0,1169000.0,2136000.0,2587200.0,2780600.0,2713000.0,1876799.9999999998,2452600.0,2466200.0,71264.0,70950.0,70810.0,69698.0,69314.0,70343.0,70390.0,70089.0,69228.0,68924.0,66652.40499999996,67217.4500000001,66049.84000000005,66675.10499999991,1823437.9999999998,68117.65082771207,68650.49162265213,67695.940586952,68262.64483616395,2108532.016377891,1.0,1.0,138.0,70006.89607711384,-1823.1039228861628
71736.0,70282.79999999997,70769.40000000004,69941.73333333334,70516.39999999994,2332253.3333333367,69918.0,70541.0,71283.0,70385.0,70229.0,2015200.0,2633000.0,2985000.0,1169000.0,2136000.0,2587200.0,2780600.0,2713000.0,1876799.9999999998,2452600.0,71351.0,71264.0,70950.0,70810.0,69698.0,69314.0,70343.0,70390.0,70089.0,69228.0,66674.46499999995,67237.8200000001,66071.83000000006,66695.83999999991,1829474.0,68263.23314819395,68777.29587274423,67838.88409334603,68398.85484258892,2108652.3294611108,1.0,1.0,-94.0,70125.35453094573,-1610.6454690542741
70320.0,70634.6,71170.33333333337,70051.20000000003,70617.73333333326,2426293.3333333367,70405.0,69864.0,71736.0,71830.0,71692.0,2202600.0,2576800.0,3836000.0,2421600.0,2587800.0,2407200.0,2495200.0,2111600.0,2015200.0,2633000.0,70059.0,69055.0,69451.0,68847.0,68952.0,69814.0,69628.0,71341.0,71351.0,71264.0,66715.81499999994,67280.92500000008,66092.15000000008,66716.5699999999,1875859.0,68806.59767830628,69346.54204275705,68299.93090073587,68865.13121401686,2240490.9112117155,1.0,1.0,-249.0,69515.70066936244,-804.2993306375574
72996.0,70784.73333333334,71374.80000000005,70294.0666666667,70870.19999999992,2373506.6666666702,70740.0,69580.0,69530.0,69652.0,70405.0,2145800.0,1555000.0,2208800.0,2230200.0,2202600.0,2576800.0,3836000.0,2421600.0,2587800.0,2407200.0,71510.0,70673.0,70322.0,70234.0,70059.0,69055.0,69451.0,68847.0,68952.0,69814.0,66732.43499999994,67306.47000000007,66121.03500000009,66748.76999999992,1882053.0,69152.7834177429,69734.7346295591,68718.68518887955,69302.13165073672,2208469.090252339,1.0,1.0,1091.0,70434.745403336,-2561.2545966640027
71195.0,71101.93333333333,71638.80000000005,70622.86666666671,71153.46666666659,1973880.0000000033,71905.0,71561.0,70673.0,70320.0,70569.0,0.0,1505000.0,1077600.0,1732000.0,2175800.0,2145800.0,1555000.0,2208800.0,2230200.0,2202600.0,70868.0,71651.0,72336.0,72534.0,71910.0,71510.0,70673.0,70322.0,70234.0,70059.0,66808.93999999994,67378.81500000006,66212.2500000001,66833.85999999993,1868565.9999999998,69720.28765618667,70226.99381883108,69246.27452825292,69777.53766098886,2010998.705723811,1.0,1.0,-443.0,69972.37533500792,-1222.6246649920795
69709.0,71178.2,71647.73333333337,70663.06666666671,71187.19999999992,1612813.3333333367,72657.0,72607.0,72996.0,71905.0,71561.0,2240800.0,1188600.0,1353200.0,0.0,1505000.0,1077600.0,1732000.0,2175800.0,2145800.0,1555000.0,68662.0,70004.0,70941.0,70868.0,71651.0,72336.0,72534.0,71910.0,71510.0,70673.0,66872.63999999994,67444.31000000007,66277.9300000001,66896.12999999995,1860168.0,69776.94668312116,70261.28871845413,69249.36570379738,69774.12681606381,1911023.37961795,1.0,1.0,517.0,69547.10394663579,-161.89605336420937
69527.0,69568.6,70061.60000000008,68835.73333333338,69428.73333333325,1505080.0000000037,69629.0,67953.0,69633.0,70898.0,70781.0,0.0,2159200.0,1777800.0,1564800.0,981599.9999999999,1990600.0,2080599.9999999998,1739200.0,1506399.9999999998,1881599.9999999998,67731.0,67271.0,67103.0,68219.0,69362.0,67955.0,67728.0,69202.0,70236.0,69716.0,67095.64499999993,67652.95500000006,66506.62500000009,67113.05999999992,1854045.0,69538.75446888396,70067.35114517964,68966.77470361369,69538.27646920079,1800578.834042904,0.0,1.0,181.0,68228.23481296218,-1298.7651870378177
69552.0,69332.46666666667,69865.9333333334,68660.80000000005,69279.13333333326,1524160.0000000037,68226.0,69362.0,69629.0,67953.0,69633.0,2828000.0,2111800.0,0.0,2159200.0,1777800.0,1564800.0,981599.9999999999,1990600.0,2080599.9999999998,1739200.0,68943.0,69219.0,67731.0,67271.0,67103.0,68219.0,69362.0,67955.0,67728.0,69202.0,67132.12499999991,67684.05500000005,66543.30000000009,67143.94999999992,1863818.9999999998,69547.02402144959,70058.11153386248,68982.00540691137,69547.39477222264,1768678.8852506778,0.0,1.0,-214.0,68378.57656428515,-1173.4234357148525
69126.0,68823.40000000002,69405.60000000008,68270.93333333338,68788.93333333328,1374213.333333337,69766.0,69527.0,69346.0,67705.0,67908.0,0.0,2447200.0,2671600.0,0.0,0.0,2828000.0,2111800.0,0.0,2159200.0,1777800.0,67866.0,67563.0,68046.0,69338.0,69378.0,68943.0,69219.0,67731.0,67271.0,67103.0,67168.73499999993,67727.33000000006,66589.13000000009,67185.64999999992,1853643.0,69380.82130913355,69906.1601488512,68842.83144858474,69370.32648383433,1629542.384952653,0.0,1.0,784.0,67928.66230557131,-1197.3376944286865
67803.0,68434.33333333334,68837.60000000008,67944.40000000005,68303.39999999997,1243626.66666667,67306.0,67870.0,68743.0,69126.0,68342.0,1229400.0,1656800.0,1897399.9999999998,2352800.0,0.0,2401400.0,2962400.0,0.0,0.0,0.0,68250.0,67727.0,67261.0,67264.0,66948.0,67138.0,67711.0,68531.0,68342.0,67866.0,67204.52999999994,67741.11000000006,66619.41000000009,67195.91999999993,1841567.9999999998,69009.0334444664,69474.40292490763,68475.69813660691,68961.80411313323,1590230.1673156242,0.0,1.0,-683.0,67563.1366135439,-239.86338645609794
70579.0,68653.73333333335,69137.73333333342,68268.73333333338,68776.26666666663,1739360.0000000033,68041.0,67803.0,68486.0,68471.0,68215.0,2309200.0,2427200.0,1862400.0,2102200.0,1307800.0,0.0,1035399.9999999999,1229400.0,1656800.0,1897399.9999999998,69802.0,69560.0,69305.0,68940.0,68043.0,67810.0,67803.0,68250.0,67727.0,67261.0,67194.46999999996,67734.96000000005,66617.4400000001,67199.20499999993,1849896.9999999998,69114.9033928681,69615.51695462753,68653.02287103992,69172.07859975223,1653551.7898858716,0.0,1.0,-512.0,68704.03136643296,-1874.9686335670413
70057.0,68776.33333333336,69273.86666666674,68402.53333333338,68922.06666666662,1659266.66666667,68952.0,68041.0,67803.0,68486.0,68471.0,2546000.0,2309200.0,2427200.0,1862400.0,2102200.0,1307800.0,0.0,1035399.9999999999,1229400.0,1656800.0,70469.0,69802.0,69560.0,69305.0,68940.0,68043.0,67810.0,67803.0,68250.0,67727.0,67198.86499999996,67738.88500000007,66622.16500000011,67205.34499999993,1848915.0,69172.35816177525,69661.30060346567,68694.78668001876,69206.78139976195,1657765.445184465,0.0,1.0,-522.0,68552.48404500869,-1504.5159549913078
70127.0,68921.73333333335,69390.9333333334,68571.06666666674,69110.13333333329,1606560.0000000035,69305.0,68952.0,68041.0,67803.0,68486.0,1761000.0,2546000.0,2309200.0,2427200.0,1862400.0,2102200.0,1307800.0,0.0,1035399.9999999999,1229400.0,69718.0,70469.0,69802.0,69560.0,69305.0,68940.0,68043.0,67810.0,67803.0,68250.0,67205.07499999995,67743.94500000007,66631.00000000012,67210.76999999993,1849992.9999999998,69207.0107828821,69679.79861901604,68732.87347688078,69242.86840369286,1655923.6630203684,0.0,1.0,70.0,68474.91609523172,-1652.083904768282
70058.0,70247.33333333333,70748.26666666676,69887.66666666673,70379.66666666663,1995053.3333333363,70423.0,70127.0,70057.0,70579.0,71091.0,1877400.0,1538600.0,1806600.0,2237800.0,2516000.0,2138000.0,1610800.0,1761000.0,2546000.0,2309200.0,70612.0,70544.0,70397.0,70719.0,70429.0,70145.0,69666.0,69718.0,70469.0,69802.0,67260.22499999995,67794.21500000005,66684.75000000013,67258.80999999994,1864245.9999999998,69591.82501460798,70057.78205466524,69139.86149092573,69609.04273292335,1736166.302508174,1.0,1.0,-861.9999999999995,69491.90485359191,-566.0951464080863
68709.0,70374.59999999998,70736.46666666676,69869.3333333334,70265.9333333333,2032293.3333333363,70609.0,70940.0,70721.0,71633.0,70423.0,1474400.0,2071800.0,2169600.0,1884799.9999999998,1877400.0,1538600.0,1806600.0,2237800.0,2516000.0,2138000.0,68786.0,69095.0,69177.0,69966.0,70612.0,70544.0,70397.0,70719.0,70429.0,70145.0,67231.58499999996,67760.04000000005,66648.24000000014,67221.38999999994,1874105.9999999998,69583.10366980037,70017.34090687273,69101.6920941078,69548.01892239407,1785145.6530656554,1.0,1.0,-718.0,68902.40191343045,193.40191343045444
67847.0,69574.59999999998,70011.26666666676,68993.60000000005,69420.39999999997,2098240.000000003,69133.0,69562.0,70058.0,70920.0,70609.0,2253800.0,2544000.0,2304400.0,2542400.0,1474400.0,2071800.0,2169600.0,1884799.9999999998,1877400.0,1538600.0,66271.0,65898.0,67775.0,68515.0,68786.0,69095.0,69177.0,69966.0,70612.0,70544.0,67158.74499999995,67689.66000000003,66568.62000000014,67144.20499999993,1887748.9999999998,69270.81055577935,69729.67111210455,68733.8341669087,69214.05675453495,1861230.49197482,1.0,1.0,1272.000000000001,68493.25416681994,646.254166819941
66949.0,66302.39999999998,66905.73333333341,65768.80000000003,66315.59999999995,2438840.000000003,67571.0,66341.0,66558.0,65756.0,64578.0,3335000.0,3045400.0,1453000.0,1944000.0,2147800.0,2672400.0,2355400.0,1945000.0000000002,2396400.0,2356400.0,66049.0,66342.0,67085.0,67386.0,67107.0,66342.0,66117.0,65462.0,64562.0,64185.0,67019.39499999993,67565.60500000001,66480.58500000014,67040.01499999994,1920781.0,67899.18377158287,68407.0241532614,67356.99230215134,67861.82218788759,2152365.579212174,0.0,1.0,39.0,66353.19096461273,-595.8090353872685
67005.0,67115.73333333332,67570.86666666673,66426.80000000005,67046.06666666661,2356480.0000000023,68146.0,67282.0,66243.0,67383.0,66903.0,1874199.9999999998,2491000.0,2375000.0,1407600.0,1840000.0,2254600.0,2518600.0,2166400.0,2640400.0,2394600.0,66088.0,65559.0,65854.0,67109.0,67514.0,67284.0,66101.0,66243.0,66687.0,66331.0,67269.62999999996,67801.23499999999,66748.39000000013,67305.35999999993,1908677.0,67611.62382033636,68103.46566643001,66997.8001594877,67588.21322937962,2188541.6703600613,0.0,1.0,-164.0,66828.32327707272,-176.67672292728093
67796.0,66972.66666666666,67552.46666666673,66374.2666666667,67000.66666666661,2315000.000000002,67005.0,67169.0,66685.0,66041.0,67264.0,2357800.0,2557400.0,2842800.0,1985000.0,3056800.0,2852200.0,1874199.9999999998,2491000.0,2375000.0,1407600.0,66531.0,66656.0,66217.0,66015.0,65663.0,65463.0,66088.0,65559.0,65854.0,67109.0,67439.81999999996,67970.52999999998,66929.86500000014,67469.66999999993,1913217.0,67427.7323838466,67980.0373869922,66877.50247767883,67442.07921466316,2250418.0688497634,0.0,0.0,218.0,66560.84132936904,-1235.1586706309608
67193.0,67118.46666666666,67629.60000000006,66538.80000000005,67055.39999999994,2218226.6666666684,66880.0,66216.0,66003.0,67005.0,67169.0,2223800.0,1819800.0,2145600.0,2357800.0,2557400.0,2842800.0,1985000.0,3056800.0,2852200.0,1874199.9999999998,67497.0,67406.0,67317.0,66531.0,66656.0,66217.0,66015.0,65663.0,65463.0,66088.0,67523.03499999997,68050.91999999998,67018.67000000013,67553.11999999992,1914674.9999999998,67458.25484336469,67995.01145518878,66932.34798830343,67447.80738574083,2202218.1226082416,0.0,0.0,-573.0,66263.69934577757,-929.3006542224321
69176.0,67967.46666666667,68538.60000000006,67750.53333333338,68164.13333333327,1569506.666666668,67997.0,67419.0,67193.0,67766.0,67533.0,0.0,0.0,1200.0,2397400.0,2124400.0,1859800.0,1768200.0,1444400.0,2223800.0,1819800.0,68954.0,69465.0,69270.0,68588.0,68000.0,67423.0,67046.0,67193.0,67497.0,67406.0,67749.09499999999,68262.96999999997,67247.51000000013,67771.96999999991,1886454.9999999998,67800.59727932044,68326.20995331735,67358.73897891307,67853.94160233422,1857206.246440205,1.0,1.0,139.0,69071.37014438523,-104.62985561476671
66684.0,68170.13333333335,68612.20000000007,67735.26666666672,68096.39999999994,1555093.3333333347,69176.0,69037.0,69838.0,69704.0,69268.0,2259000.0,2515200.0,2525800.0,2173800.0,2111400.0,0.0,0.0,0.0,1200.0,2397400.0,66090.0,66251.0,66721.0,68029.0,68472.0,68695.0,68954.0,69465.0,69270.0,68588.0,67839.11499999999,68345.49499999998,67328.68500000014,67848.10999999993,1903948.0,67746.31918653625,68241.31374784092,67246.92266844149,67703.9863104119,1949476.736977318,1.0,0.0,405.0000000000009,66576.90175335096,-107.09824664903863
63616.00000000001,66338.66666666669,66699.60000000006,65633.13333333336,66037.26666666658,2343253.333333335,67144.0,66972.0,67058.0,66158.0,65415.0,2235400.0,2306800.0,2645000.0,3090000.0,2151200.0,1726600.0,1385800.0,2397400.0,2214400.0,3060400.0,64244.0,65346.0,65461.00000000001,65105.0,65885.0,66722.0,66552.0,66165.0,65417.0,65158.0,68038.98499999999,68531.43499999998,67527.05000000013,68038.47499999989,1946858.0,67144.16223653298,67585.80310382106,66569.92289014361,67006.4047388073,2088784.6214234717,0.0,0.0,-702.0,63838.82691877159,222.82691877158504
63407.0,66035.73333333335,66440.60000000006,65383.26666666669,65804.66666666657,2361933.3333333344,66264.0,67144.0,66972.0,67058.0,66158.0,2490000.0,2235400.0,2306800.0,2645000.0,3090000.0,2151200.0,1726600.0,1385800.0,2397400.0,2214400.0,63548.00000000001,64244.0,65346.0,65461.00000000001,65105.0,65885.0,66722.0,66552.0,66165.0,65417.0,68038.6,68534.33499999998,67526.84000000014,68038.11499999989,1953636.0,67005.52842333562,67455.69317818103,66428.86709053014,66865.25161179526,2116910.714700983,0.0,0.0,-209.0,63511.100109203326,104.1001092033257
64417.0,65803.26666666669,66260.1333333334,65194.66666666669,65666.73333333324,2373586.6666666684,65673.0,66264.0,67144.0,66972.0,67058.0,2806000.0,2490000.0,2235400.0,2306800.0,2645000.0,3090000.0,2151200.0,1726600.0,1385800.0,2397400.0,62973.0,63548.00000000001,64244.0,65346.0,65461.00000000001,65105.0,65885.0,66722.0,66552.0,66165.0,68038.3,68539.79499999998,67529.15000000013,68042.75499999989,1959262.0,66864.9978969303,67347.78364178177,66310.95073403876,66769.24174466604,2139384.8043205524,0.0,0.0,1010.0,63779.55849314876,-637.441506851239
64877.0,65554.86666666668,66001.3333333334,64984.46666666669,65435.79999999991,2337493.333333335,65463.00000000001,66133.0,65673.0,66264.0,67144.0,1880800.0,2690000.0,2806000.0,2490000.0,2235400.0,2306800.0,2645000.0,3090000.0,2151200.0,1726600.0,64150.0,63422.0,62973.0,63548.00000000001,64244.0,65346.0,65461.00000000001,65105.0,65885.0,66722.0,68054.3,68555.45999999998,67549.75000000012,68062.06999999988,1965564.9999999998,66684.76430239511,67164.64841365552,66163.1798202334,66614.13280620653,2123493.4698860617,0.0,0.0,255.0,64297.31997929107,-579.6800207089327
62345.00000000001,63736.533333333355,64220.93333333341,63110.400000000016,63528.266666666575,2333440.0000000014,63235.0,64003.0,63776.0,64877.0,64622.0,2087000.0,2291200.0,2488000.0,2210800.0,2459600.0,2667400.0,2486800.0,2458400.0,1982600.0,1880800.0,62086.0,62225.0,62830.0,62414.00000000001,62676.0,63063.0,63125.0,63622.00000000001,64619.00000000001,64150.0,67949.31499999999,68436.36499999996,67424.61500000012,67923.37999999987,1984468.9999999998,65658.00587306301,66126.64177722584,65079.15109851578,65528.16213260473,2177701.264051407,0.0,0.0,-252.0,62160.131314083184,-184.86868591682287
63337.00000000001,63529.33333333336,64084.06666666674,62984.133333333346,63462.866666666574,2318173.3333333344,62830.0,63235.0,64003.0,63776.0,64877.0,1767600.0,2087000.0,2291200.0,2488000.0,2210800.0,2459600.0,2667400.0,2486800.0,2458400.0,1982600.0,61659.0,62086.0,62225.0,62830.0,62414.00000000001,62676.0,63063.0,63125.0,63622.00000000001,64619.00000000001,67923.44499999998,68409.66999999995,67398.74500000014,67897.4799999999,1985667.9999999995,65528.28015255074,66020.3028840013,64972.12556524066,65442.23420583591,2170983.56742194,0.0,0.0,992.0,62503.286912290176,-833.7130877098316
63388.0,63463.26666666669,64020.7333333334,62949.26666666668,63447.66666666657,2280080.0000000014,63673.00000000001,62830.0,63235.0,64003.0,63776.0,2006399.9999999998,1767600.0,2087000.0,2291200.0,2488000.0,2210800.0,2459600.0,2667400.0,2486800.0,2458400.0,62350.0,61659.0,62086.0,62225.0,62830.0,62414.00000000001,62676.0,63063.0,63125.0,63622.00000000001,67897.50499999999,68386.14999999995,67374.16000000012,67874.43499999988,1985761.0,65442.033872058564,65935.46747678556,64895.76769993711,65361.6760016855,2161086.1726210797,0.0,0.0,51.0,63005.05046731851,-382.94953268148674
64341.0,63414.466666666696,63977.5333333334,62982.80000000001,63487.73333333324,2053680.000000001,64099.0,63388.0,63337.00000000001,62345.00000000001,62597.0,2135600.0,2158200.0,2428400.0,629000.0,1671999.9999999998,2397000.0,1918600.0,2006399.9999999998,1767600.0,2087000.0,63277.0,63401.0,63932.0,63915.0,64092.0,63232.00000000001,63025.00000000001,62350.0,61659.0,62086.0,67769.34999999998,68268.71499999995,67257.0100000001,67761.02499999986,1997842.9999999995,65091.29936026459,65592.00751499562,64587.52578352018,65061.910551459776,2109488.7825022684,0.0,0.0,123.0,63624.56211498129,-716.4378850187131
63068.00000000001,63488.33333333336,64023.06666666674,63001.733333333344,63503.59999999992,2011200.000000001,64295.00000000001,64099.0,63388.0,63337.00000000001,62345.00000000001,2155800.0,2135600.0,2158200.0,2428400.0,629000.0,1671999.9999999998,2397000.0,1918600.0,2006399.9999999998,1767600.0,63628.0,63277.0,63401.0,63932.0,63915.0,64092.0,63232.00000000001,63025.00000000001,62350.0,61659.0,67761.23499999997,68258.32499999995,67242.2050000001,67745.04499999987,1997748.9999999998,65061.87585594048,65549.65427911344,64523.70124298998,64983.71798081429,2098230.3988747285,0.0,0.0,-1273.0,62825.94556553163,-242.05443446838035
63218.0,63504.466666666696,64030.00000000007,63045.60000000001,63473.266666666575,2003120.000000001,63954.00000000001,64295.00000000001,64099.0,63388.0,63337.00000000001,1822400.0,2155800.0,2135600.0,2158200.0,2428400.0,629000.0,1671999.9999999998,2397000.0,1918600.0,2006399.9999999998,62960.0,63628.0,63277.0,63401.0,63932.0,63915.0,64092.0,63232.00000000001,63025.00000000001,62350.0,67745.29499999997,68242.90499999996,67226.6300000001,67727.62499999987,2001223.0,64983.84150864869,65480.41293483448,64466.77178248057,64914.47413842942,2097891.9518600334,0.0,0.0,150.0,62723.1066658816,-494.893334118402
62697.0,63559.2666666667,64026.00000000007,63107.93333333335,63566.19999999991,1908093.3333333342,64218.0,63411.00000000001,64620.0,63954.00000000001,64295.00000000001,1946800.0,1805799.9999999998,2089600.0,1822400.0,2155800.0,2135600.0,2158200.0,2428400.0,629000.0,1671999.9999999998,62872.0,62709.0,63072.00000000001,62960.0,63628.0,63277.0,63401.0,63932.0,63915.0,64092.0,67684.21499999997,68180.30999999995,67164.35000000011,67663.07499999987,1998257.0,64786.69172227131,65260.578656552476,64265.72809430052,64704.942216131676,2065558.982927992,0.0,0.0,-772.0,62746.43859164767,49.438591647667636
62023.0,63566.200000000026,64050.733333333395,63132.133333333346,63544.73333333324,1883400.000000001,64341.0,64218.0,63411.00000000001,64620.0,63954.00000000001,1688200.0,1946800.0,1805799.9999999998,2089600.0,1822400.0,2155800.0,2135600.0,2158200.0,2428400.0,629000.0,62495.0,62872.0,62709.0,63072.00000000001,62960.0,63628.0,63277.0,63401.0,63932.0,63915.0,67663.25999999995,68160.68999999996,67142.77500000011,67639.80499999986,1998170.0,64704.89989002539,65170.67361119749,64177.73875726912,64599.768011577486,2039348.8267347377,0.0,0.0,-674.0,62171.696463458546,148.69646345854562
60881.00000000001,63349.8666666667,63753.5333333334,62822.33333333334,63135.7999999999,1890026.6666666674,63033.0,63218.0,63068.00000000001,64341.0,64218.0,2668000.0,1762400.0,1397200.0,1688200.0,1946800.0,1805799.9999999998,2089600.0,1822400.0,2155800.0,2135600.0,61448.0,62023.0,62022.0,62495.0,62872.0,62709.0,63072.00000000001,62960.0,63628.0,63277.0,67603.47499999996,68103.97999999995,67086.78000000012,67583.54999999987,2006593.0,64391.67756866964,64846.3506319875,63852.22964812897,64254.368763100785,2051113.3795939358,0.0,0.0,-722.9999999999995,61055.22039677383,174.22039677382418
61168.0,62919.600000000035,63342.266666666736,62378.53333333334,62734.399999999914,2002920.000000001,62697.0,63469.0,63033.0,63218.0,63068.00000000001,1974600.0,1991000.0000000002,2668000.0,1762400.0,1397200.0,1688200.0,1946800.0,1805799.9999999998,2089600.0,1822400.0,60566.0,60489.0,61448.0,62023.0,62022.0,62495.0,62872.0,62709.0,63072.00000000001,62960.0,67569.79999999996,68063.87499999996,67055.2700000001,67547.42999999988,2008877.9999999995,64128.78502205914,64583.08107166552,63608.08896007599,64012.97785475008,2047002.5468685275,0.0,0.0,108.0,61471.72203570133,303.7220357013284
61217.0,62160.466666666696,62530.66666666674,61700.400000000016,61951.86666666657,1853920.0000000007,60881.00000000001,61604.0,62205.0,62023.0,62697.0,1449000.0,1863400.0000000002,1696600.0,2019799.9999999998,1974600.0,1991000.0000000002,2668000.0,1762400.0,1397200.0,1688200.0,60921.0,61194.00000000001,61179.0,60784.0,60566.0,60489.0,61448.0,62023.0,62022.0,62495.0,67483.51499999996,67970.41999999994,66975.52000000012,67455.25499999986,1998686.0,63695.7615062659,64138.393503906016,63223.75024439556,63598.35574582944,1989441.2557424728,0.0,0.0,200.0,61353.321224381725,136.3212243817252
62565.0,61942.73333333335,62344.86666666674,61562.933333333334,61966.333333333234,1847146.6666666677,62303.00000000001,61217.0,61017.0,61194.0,61424.00000000001,1937799.9999999998,1000400.0,2376200.0,1814000.0,1873400.0,1796400.0,1634000.0,1449000.0,1863400.0000000002,1696600.0,63030.0,63314.00000000001,62148.0,61959.0,62033.0,61216.0,60772.0,60921.0,61194.00000000001,61179.0,67335.92499999996,67822.69999999994,66824.96500000011,67309.96999999986,2000115.9999999995,63454.815146825,63895.74801001382,63007.21739928449,63419.77969537515,1934822.5186572091,0.0,0.0,-474.0,62621.41661262182,56.416612621818786
